variable,in_waves,n_waves,first_wave,last_wave,label_y_latest,value_scheme_stable,schemes_seen
SETOUT5_TABLETENNIS_G03,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Table Tennis: Historic Estates and Gardens,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT5_TAEKWONDO_J05,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Taekwondo: Historic Estates and Gardens,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT5_TAICHI_J06,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Tai Chi: Historic Estates and Gardens,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT5_TENNIS_G01,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Tennis: Historic Estates and Gardens,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT5_TENPIN_I04,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Ten-pin bowling: Historic Estates and Gardens,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT5_TRACKANDFIELD_L02,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Track and field athletics: Historic Estates and Gardens,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT5_TRAMPOLINING_U25,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Trampolining: Historic Estates and Gardens,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT5_TREADMILL_P15,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Treadmill: Historic Estates and Gardens,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT5_TRIATHLON_L05,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Triathlon: Historic Estates and Gardens,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT5_VOLLEYBALL_F10,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Volleyball: Historic Estates and Gardens,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT5_WALKLEISURE_B01,4;5;6;7;8,5,4,8,Outdoor setting: Walking for leisure: Historic Estates and Gardens,YES,"[w4,5,6,7,8] 0=No|1=Yes"
SETOUT5_WALKTRAV_B02,4;5;6;7;8,5,4,8,Outdoor setting: Walking for travel: Historic Estates and Gardens,YES,"[w4,5,6,7,8] 0=No|1=Yes"
SETOUT5_WATERCLASS_P08,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Water-based class: Historic Estates and Gardens,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT5_WATERPOLO_U06,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Water polo: Historic Estates and Gardens,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT5_WATERSKIING_H10,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Waterskiing: Historic Estates and Gardens,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT5_WEIGHTLIFTING_P19,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Weightlifting or powerlifting: Historic Estates and Gardens,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT5_WEIGHTSCLASS_P09,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Weights-based class: Historic Estates and Gardens,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT5_WEIGHTS_E04,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Weights session: Historic Estates and Gardens,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT5_WHEELCHBASKETBALL_F08,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Wheelchair Basketball: Historic Estates and Gardens,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT5_WHEELCHRUGBY_F05,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Wheelchair Rugby: Historic Estates and Gardens,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT5_WRESTLING_J09,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Wrestling: Historic Estates and Gardens,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT5_XFIT_P23,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Cross fit: Historic Estates and Gardens,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT5_XTRAINING_P21,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Cross training: Historic Estates and Gardens,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT5_XTRAINMACHINE_P11,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Cross training machine: Historic Estates and Gardens,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT5_YOGA_P02,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Yoga: Historic Estates and Gardens,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_ABSEILING_H03,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Abseiling: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_AIKIDO_S04,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Aikido: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_ANGLING_I01,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Angling: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_ARCHERY_J01,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Archery: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_BADMINTON_G02,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Badminton: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_BASESOFTBALL_F13,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Baseball or Softball: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_BASKETBALL_F07,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Basketball: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_BOCCIA_L11,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Boccia: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_BODYWEIGHT_P25,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Body weight exercises: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_BOOTCAMP_P22,2;3;4;5;6;7;8,7,2,8,"Outdoor setting: Bootcamp (e.g. drill sergeant, military fitness): Sea",YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_BOULES_L12,2;3;4;5;6;7;8,7,2,8,"Outdoor setting: Boules, petanque, deck bowls: Sea",YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_BOWLSCARPET_U18,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Carpet bowls: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_BOWLSCROWNGREEN_U19,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Crown green bowls: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_BOWLSFLATGREEN_U20,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Flat green bowls: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_BOWLSSHORTMAT_U23,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Short mat bowls: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_BOWLS_L10,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Bowls: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_BOXCLASS_P03,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Boxing class: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_BOXINGTRAD_S01,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Boxing (traditional): Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_CANOEING_H09,2;3;4;5;6;7;8,7,2,8,"Outdoor setting: Canoeing, kayaking, rafting or paddleboarding: Sea",YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_CANOE_R09,8,1,8,8,"Outdoor setting: Canoeing, kayaking or rafting: Sea",YES,[w8] 0=No|1=Yes
SETOUT6_CARDIOCLASS_P04,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Cardio class: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_CAVING_H02,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Caving or pot holing: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_CHEERLEADING_L15,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Cheerleading: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_CIRCUITS_P20,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Circuit training: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_CLIMBBOULD_H16,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Climbing or bouldering: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_CLIMBWALL_R02,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Climbing or bouldering wall: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_CORECLASS_P05,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Core strength class: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_CRICKETLONG_Q06,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Long form cricket match (e.g. 40-50 overs): Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_CRICKETNETPRAC_Q09,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Cricket nets or practice: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_CRICKETOTH_Q12,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Other cricket: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_CRICKETSHORT_Q07,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Short form cricket match (e.g. 20:20): Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_CRICKET_F02,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Cricket: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_CROQUET_I05,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Croquet: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_CYCBMX_N03,2;3;4;5;6;7;8,7,2,8,Outdoor setting: BMX: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_CYCCROSS_N06,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Cyclo-cross: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_CYCLECLASS_P06,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Cycle class: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_CYCLEISURE_N01,4;5;6;7;8,5,4,8,Outdoor setting: Cycling for leisure: Sea,YES,"[w4,5,6,7,8] 0=No|1=Yes"
SETOUT6_CYCMOUNTAIN_N02,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Mountain biking: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_CYCROAD_N04,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Road cycling or racing: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_CYCTRACK_N05,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Track cycling: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_CYCTRAV_B04,4;5;6;7;8,5,4,8,Outdoor setting: Cycling for travel: Sea,YES,"[w4,5,6,7,8] 0=No|1=Yes"
SETOUT6_DANCEART_B05,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Creative or artistic dance: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_DANCECLASS_P07,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Dance-based class: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_DANCEOTHER_O01,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Other types of dancing: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_DARTS_I08,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Darts: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_DIVING_U05,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Diving: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_DODGEBALL_F12,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Dodgeball: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_DRIVINGRANGE_U10,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Driving range: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_EQUESTDRESSAGE_U15,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Dressage: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_EQUESTEVENTING_U16,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Eventing: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_EQUESTHACKING_U12,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Hacking or pony trekking: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_EQUESTOTHER_U17,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Other horse riding: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_EQUESTSCHOOLING_U13,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Schooling: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_EQUESTSHOWJUMP_U14,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Show jumping: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_EQUEST_L09,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Equestrian: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_EXBIKE_P12,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Exercise bike: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_EXMACHINESOTHER_P16,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Other exercise machine: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_EXMACHINES_E03,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Exercise machines: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_FELLRUNNING_L04,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Fell running: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_FENCING_J03,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Fencing: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_FITCLASS_E02,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Fitness class: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_FOOTBALL11_Q01,2;3;4;5;6;7;8,7,2,8,Outdoor setting: 11 a-side football: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_FOOTBALLOTHER_Q05,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Other football: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_FOOTBALLSMALL_Q02,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Small sided football: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_FOOTBALLWALK_Q04,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Walking football: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_FOOTBALL_F01,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Football: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_FREEWEIGHTS_P18,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Free weights: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_FRISBEE_I03,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Frisbee or ultimate frisbee: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_FUTSAL_Q03,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Futsal: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_GARDENTRAMP_L14,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Garden trampolining: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_GLIDING_H08,2;3;4;5;6;7;8,7,2,8,"Outdoor setting: Gliding, paragliding or handgliding: Sea",YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_GOALBALL_F15,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Goalball: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_GOLFADV_U11,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Adventure or crazy golf: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_GOLFFULL_U08,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Full course golf: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_GOLFSHORT_U09,2;3;4;5;6;7;8,7,2,8,"Outdoor setting: Short course golf, par 3, pitch and putt, putting: Sea",YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_GOLF_L08,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Golf: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_GYMNASTICSONLY_U24,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Gymnastics: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_GYM_E01,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Gym session: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_HANDBALL_F16,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Handball: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_HIIT_P24,2;3;4;5;6;7;8,7,2,8,Outdoor setting: High intensity: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_HILLWALK_H15,3;4;5;6;7;8,6,3,8,"Outdoor setting: Hill and mountain walking, hiking, mountaineering: Sea",YES,"[w3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_HILLWALK_R03,2;3,2,2,3,"Outdoor setting: Hill and mountain walking, hiking, mountaineering (ONLINE ONLY): Sea",YES,"[w2,3] 0=No|1=Yes"
SETOUT6_HILLWALK_R06,3;4;5;6;7;8,6,3,8,Outdoor setting: Hill or mountain walking or hiking: Sea,YES,"[w3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_HOCKEY_F09,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Hockey: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_ICEHOCKEY_K03,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Ice hockey: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_ICESKATING_I02,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Ice skating: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_INTSESSION_E05,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Interval sessions: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_JUDO_J04,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Judo: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_JUJITSU_S03,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Ju-Jitsu: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_KARATE_S02,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Karate: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_KITESURF_R08,8,1,8,8,Outdoor setting: Kite surfing: Sea,YES,[w8] 0=No|1=Yes
SETOUT6_LACROSSE_F14,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Lacrosse: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_LIFESAVING_H13,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Life-saving: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_MARTIALCHINESE_S05,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Chinese martial arts: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_MARTIALOTHER_S06,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Other martial arts: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_MARTIAL_J07,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Martial Arts: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_MODPENT_L06,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Modern Pentathlon: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_MOTORSPORTS_L18,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Motor sports: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_MOUNTAIN_H01,3;4;5;6;7;8,6,3,8,Outdoor setting: Climbing or Mountaineering: Sea,YES,"[w3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_MOUNTSCRAM_R05,3;4;5;6;7;8,6,3,8,Outdoor setting: Mountaineering and scrambling: Sea,YES,"[w3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_NETBALL_F06,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Netball: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_OBSTACLE_L07,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Obstacle course (e.g. Tough Mudder): Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_ORIENTEERING_H04,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Orienteering: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_OTHERFITCLASS_P10,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Other fitness or exercise class: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_PADDLE_R10,8,1,8,8,Outdoor setting: Paddleboarding: Sea,YES,[w8] 0=No|1=Yes
SETOUT6_PARKOUR_H05,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Parkour or free running: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_PILATES_P01,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Pilates: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_POOL_I07,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Pool: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_RESISTMACHINE_P17,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Resistance weights machines: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_ROCKCLIMB_R01,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Rock climbing or bouldering: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_ROLLERSKATING_L16,2;3;4;5;6;7;8,7,2,8,"Outdoor setting: Rollerskating, inline skating, rollerblading: Sea",YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_ROUNDERS_F11,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Rounders: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_ROWINGWATER_R04,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Rowing (on water): Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_ROWMACHINE_P13,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Rowing machine: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_RUGBYLEAG13_Q17,2;3;4;5;6;7;8,7,2,8,Outdoor setting: 13 a-side rugby league: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_RUGBYLEAGTAG_Q19,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Tag or other rugby league: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_RUGBYLEAGTOUCH_Q18,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Touch rugby league: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_RUGBYLEAGUE_F04,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Rugby League: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_RUGBYUN15_Q13,2;3;4;5;6;7;8,7,2,8,Outdoor setting: 15 a-side rugby union: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_RUGBYUN7_Q15,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Rugby sevens: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_RUGBYUNION_F03,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Rugby Union: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_RUGBYUNTAG_Q16,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Tag or other rugby union: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_RUGBYUNTOUCH_Q14,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Touch rugby union: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_RUNJOG_U07,4;5;6;7;8,5,4,8,Outdoor setting: Running or jogging: Sea,YES,"[w4,5,6,7,8] 0=No|1=Yes"
SETOUT6_SAILING_H07,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Sailing: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_SCUBA_H12,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Scuba diving or snorkelling: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_SHOOTING_J08,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Shooting: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
SETOUT6_SKATEBOARDING_L17,2;3;4;5;6;7;8,7,2,8,Outdoor setting: Skateboarding: Sea,YES,"[w2,3,4,5,6,7,8] 0=No|1=Yes"
